radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
199.538844,0.558,-2.588332,0.369,16.618,0.127,3,17.649,0.187,3,NA,NA,0,17.106,0.128,4,16.218,0.077,4,15.97,0.168,3,NA,NA,0,NA,NA,0
199.541227,0.441,-2.967378,0.249,16.284,0.087,4,16.872,0.068,4,NA,NA,0,16.54,0.061,4,16.073,0.092,4,15.869,0.13,4,NA,NA,0,NA,NA,0
199.544356,0.487,-3.616479,0.039,NA,NA,0,NA,NA,0,NA,NA,0,17.889,0.142,1,17.447,0.233,1,NA,NA,0,NA,NA,0,NA,NA,0
199.544594,0.416,-3.392286,0.439,NA,NA,0,NA,NA,0,NA,NA,0,17.645,0.113,1,16.928,0.153,1,NA,NA,0,NA,NA,0,NA,NA,0
199.545678,0.339,-2.527237,0.282,16.408,0.169,2,17.723,0.026,2,NA,NA,0,16.99,0.118,4,15.769,0.044,4,15.069,0.142,4,NA,NA,0,NA,NA,0
199.546395,0.626,-3.517203,0.362,16.537,0.138,3,17.541,0.345,3,NA,NA,0,17.064,0.114,4,15.974,0.037,4,15.681,0.218,3,NA,NA,0,NA,NA,0
199.547126,0.175,-2.719186,0.3,NA,NA,0,NA,NA,0,NA,NA,0,17.371,0.02,2,16,0.048,2,15.33,0.096,2,NA,NA,0,NA,NA,0
199.547899,0.287,-2.745797,0.248,13.621,0.006,2,14.118,0.031,2,NA,NA,0,13.806,0.011,2,13.52,0.013,2,13.454,0.005,2,13.338,0.146,3,NA,NA,0
199.548822,0.413,-3.475714,0.27,14.625,0.043,4,15.358,0.082,4,NA,NA,0,14.966,0.077,4,14.502,0.058,4,14.28,0.077,4,NA,NA,0,NA,NA,0
199.550023,0.228,-3.000242,0.216,15.035,0.033,4,15.723,0.107,4,NA,NA,0,15.34,0.073,4,14.931,0.027,4,14.66,0.029,4,NA,NA,0,NA,NA,0
199.552479,0.385,-3.349188,0.47,NA,NA,0,NA,NA,0,NA,NA,0,18.233,0.191,1,17.358,0.228,1,15.544,0.129,1,NA,NA,0,NA,NA,0
199.552507,0.37,-3.62928,0.789,17.532,0.103,2,17.738,0.194,2,NA,NA,0,17.76,0.251,2,16.766,0.101,2,NA,NA,0,NA,NA,0,NA,NA,0
199.553262,1.04,-2.610203,0.895,17.523,0.244,1,18.01,0.219,1,NA,NA,0,17.857,0.128,1,17.109,0.185,1,NA,NA,0,NA,NA,0,NA,NA,0
199.553281,0.621,-2.98502,0.371,16.839,0.117,2,17.336,0.096,2,NA,NA,0,17.158,0.103,4,16.531,0.196,4,16.148,0.214,1,NA,NA,0,NA,NA,0
199.554403,0.659,-2.953136,0.514,17.062,0.3,4,17.687,0.172,4,NA,NA,0,17.186,0.004,2,17.251,0.272,2,NA,NA,0,NA,NA,0,NA,NA,0
199.559778,0.48,-2.802792,0.344,16.406,0.111,4,17.156,0.086,4,NA,NA,0,16.661,0.091,4,16.191,0.147,4,15.735,0.136,3,NA,NA,0,NA,NA,0
199.563025,0.514,-3.273229,0.519,16.804,0.137,1,17.647,0.178,1,NA,NA,0,17.398,0.09,2,17.059,0.076,2,NA,NA,0,NA,NA,0,NA,NA,0
199.564445,0.922,-2.660299,0.457,17.033,0.116,2,17.849,0.006,2,NA,NA,0,17.362,0.132,4,16.641,0.103,4,16.24,0.009,2,NA,NA,0,NA,NA,0
199.56447,0.265,-3.396172,0.567,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,16.668,0.119,1,15.791,0.164,1,NA,NA,0,NA,NA,0
199.567166,0.434,-2.985322,0.3,14.45,0.031,4,15.342,0.056,4,NA,NA,0,14.883,0.083,4,14.192,0.043,4,13.854,0.106,4,13.468,0.166,1,NA,NA,0
199.567325,0.447,-3.246802,0.119,15.713,0.052,4,16.625,0.095,4,NA,NA,0,16.166,0.077,4,15.488,0.055,4,15.134,0.116,4,NA,NA,0,NA,NA,0
199.571443,0.351,-2.541114,0.208,16.278,0.075,4,17.1,0.031,4,NA,NA,0,16.765,0.055,4,16.241,0.029,4,15.944,0.07,3,NA,NA,0,NA,NA,0
199.571798,0.331,-3.129101,0.216,15.054,0.046,4,15.7,0.1,4,NA,NA,0,15.322,0.071,4,14.864,0.075,4,14.647,0.051,4,NA,NA,0,NA,NA,0
199.572544,0.53,-2.765117,0.291,16.466,0.133,4,17.325,0.116,4,NA,NA,0,16.86,0.127,4,16.309,0.057,4,15.725,0.218,3,NA,NA,0,NA,NA,0
199.57438,0.141,-2.76907,0.272,NA,NA,0,NA,NA,0,NA,NA,0,17.887,0.145,1,16.982,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
199.57474,0.611,-3.35954,0.578,16.77,0.026,3,17.665,0.107,3,NA,NA,0,17.073,0.137,4,16.757,0.051,4,16.357,0.233,1,NA,NA,0,NA,NA,0
199.575406,0.292,-2.598828,0.594,NA,NA,0,NA,NA,0,NA,NA,0,18.522,0.232,1,17.351,0.238,1,16.104,0.241,1,NA,NA,0,NA,NA,0
199.575478,0.688,-2.85814,0.723,16.823,0.147,1,17.742,0.196,1,NA,NA,0,17.348,0.093,2,16.637,0.146,2,15.858,0.194,1,NA,NA,0,NA,NA,0
199.575888,0.131,-3.283632,0.274,15.051,0.067,4,16.386,0.151,4,NA,NA,0,15.83,0.076,4,14.508,0.062,4,13.884,0.07,4,NA,NA,0,NA,NA,0
199.576098,0.648,-2.879667,0.436,17.217,0.206,1,17.996,0.242,1,NA,NA,0,17.743,0.133,4,16.723,0.096,4,16.04,0.193,1,NA,NA,0,NA,NA,0
199.576662,0.628,-3.235752,0.338,16.72,0.112,4,17.366,0.084,4,NA,NA,0,16.861,0.109,4,16.338,0.154,4,15.831,0.153,4,NA,NA,0,NA,NA,0
199.577174,0.933,-3.560559,0.502,17.183,0.173,1,17.957,0.229,1,NA,NA,0,17.341,0.184,3,16.829,0.015,3,NA,NA,0,NA,NA,0,NA,NA,0
199.578099,0.437,-3.379183,0.362,16.521,0.127,4,17.082,0.213,4,NA,NA,0,16.693,0.054,4,16.203,0.077,4,16.001,0.09,3,NA,NA,0,NA,NA,0
199.580229,0.167,-3.532349,0.137,12.653,0.042,4,13.622,0.076,4,NA,NA,0,13.142,0.076,4,12.385,0.053,4,12.091,0.066,4,11.952,0.08,3,NA,NA,0
199.581133,0.345,-3.616746,0.355,14.057,0.051,4,15.038,0.082,4,NA,NA,0,14.57,0.084,4,13.742,0.063,4,13.394,0.05,4,13.416,0.026,2,NA,NA,0
199.582781,0.375,-2.718983,0.285,16.375,0.045,2,17.135,0.051,2,NA,NA,0,16.814,0.002,2,16.278,0.066,2,NA,NA,0,NA,NA,0,NA,NA,0
199.584555,1.017,-3.235776,0.428,NA,NA,0,NA,NA,0,NA,NA,0,17.74,0.014,2,16.97,0.053,2,NA,NA,0,NA,NA,0,NA,NA,0
199.586157,0.298,-3.560949,0.061,NA,NA,0,NA,NA,0,NA,NA,0,17.546,0.106,1,16.811,0.129,1,NA,NA,0,NA,NA,0,NA,NA,0
199.588291,0.432,-2.530822,0.332,16.256,0.141,4,16.9,0.103,4,NA,NA,0,16.546,0.031,4,16.098,0.058,4,15.79,0.095,4,NA,NA,0,NA,NA,0
199.589807,0.627,-3.024321,0.28,16.804,0.148,1,18.077,0.25,1,NA,NA,0,17.357,0.141,3,16.793,0.145,3,NA,NA,0,NA,NA,0,NA,NA,0
199.591258,0.289,-3.261339,0.264,13.632,0.045,4,14.387,0.068,4,NA,NA,0,13.993,0.072,4,13.475,0.056,4,13.244,0.076,4,13.047,0.092,2,NA,NA,0
199.591878,0.814,-2.882257,0.337,NA,NA,0,NA,NA,0,NA,NA,0,18.166,0.01,2,16.894,0.214,2,15.518,0.106,2,NA,NA,0,NA,NA,0
199.591938,0.517,-3.020425,0.356,16.449,0.099,4,17.233,0.16,4,NA,NA,0,16.882,0.116,4,16.393,0.131,4,15.937,0.106,2,NA,NA,0,NA,NA,0
199.592355,0.877,-3.350317,0.465,16.908,0.081,4,17.483,0.231,4,NA,NA,0,17.118,0.123,4,16.648,0.062,4,NA,NA,0,NA,NA,0,NA,NA,0
199.59374,0.543,-2.820291,0.704,16.6,0.141,4,17.484,0.279,4,NA,NA,0,17.108,0.041,4,16.456,0.106,4,15.963,0.154,3,NA,NA,0,NA,NA,0
199.594429,0.286,-3.235403,0.304,15.571,0.043,4,16.371,0.063,4,NA,NA,0,15.974,0.087,4,15.416,0.058,4,15.154,0.088,4,NA,NA,0,NA,NA,0
199.594691,0.304,-3.288483,0.154,15.133,0.061,4,15.796,0.086,4,NA,NA,0,15.462,0.058,4,14.979,0.022,4,14.8,0.107,4,NA,NA,0,NA,NA,0
199.595051,0.685,-3.049105,0.538,16.983,0.035,3,17.646,0.057,3,NA,NA,0,17.299,0.02,3,16.782,0.133,3,NA,NA,0,NA,NA,0,NA,NA,0
199.598924,0.399,-3.036869,0.431,16.509,0.114,4,17.158,0.075,4,NA,NA,0,16.691,0.152,4,16.371,0.168,4,15.952,0.149,4,NA,NA,0,NA,NA,0
199.599017,0.707,-3.632574,0.211,NA,NA,0,NA,NA,0,NA,NA,0,17.867,0.102,3,16.451,0.133,3,15.634,0.076,3,NA,NA,0,NA,NA,0
199.599535,0.437,-3.30425,0.339,15.69,0.109,2,16.357,0.004,2,NA,NA,0,15.97,0.012,2,15.63,0.036,2,15.239,0.186,2,NA,NA,0,NA,NA,0
199.599629,0.322,-3.307849,0.797,14.152,0.034,4,14.832,0.098,4,NA,NA,0,14.467,0.093,4,14.036,0.066,4,13.817,0.059,4,13.429,0.164,1,NA,NA,0
199.599673,0.373,-3.210184,0.252,14.721,0.031,4,15.448,0.089,4,NA,NA,0,15.064,0.079,4,14.556,0.048,4,14.333,0.072,4,NA,NA,0,NA,NA,0
199.601646,0.672,-3.35147,0.577,16.838,0.085,3,17.439,0.126,3,NA,NA,0,17.194,0.099,3,16.795,0.1,3,NA,NA,0,NA,NA,0,NA,NA,0
199.601812,0.311,-3.45679,0.291,13.431,0.042,4,14.134,0.079,4,NA,NA,0,13.773,0.076,4,13.314,0.069,4,13.12,0.065,4,13.076,0.106,3,NA,NA,0
199.602186,0.289,-2.597582,0.343,17.128,0.056,3,17.544,0.122,3,NA,NA,0,17.277,0.06,4,16.908,0.121,4,NA,NA,0,NA,NA,0,NA,NA,0
199.603675,0.284,-2.491117,0.357,15.71,0.011,3,16.246,0.019,3,NA,NA,0,15.933,0.026,2,15.467,0.049,2,15.232,0.167,2,NA,NA,0,NA,NA,0
199.60571,0.226,-2.492964,0.217,15.589,0.1,3,16.202,0.038,3,NA,NA,0,15.885,0.01,2,15.486,0.019,2,15.311,0.056,2,NA,NA,0,NA,NA,0
199.607796,0.187,-2.659344,0.175,15.215,0.058,4,16.034,0.051,4,NA,NA,0,15.588,0.03,4,14.953,0.038,4,14.677,0.083,4,NA,NA,0,NA,NA,0
199.608798,0.275,-3.541103,0.352,14.71,0.046,4,15.468,0.101,4,NA,NA,0,15.069,0.071,4,14.526,0.071,4,14.282,0.117,4,NA,NA,0,NA,NA,0
199.612248,0.786,-3.096313,0.54,NA,NA,0,NA,NA,0,NA,NA,0,17.879,0.142,1,17.478,0.251,1,NA,NA,0,NA,NA,0,NA,NA,0
199.612986,0.259,-2.881687,0.262,14.686,0.033,4,15.479,0.077,4,NA,NA,0,15.036,0.062,4,14.49,0.058,4,14.269,0.071,4,NA,NA,0,NA,NA,0
199.616914,0.622,-3.459821,0.392,16.361,0.066,4,17.12,0.132,4,NA,NA,0,16.765,0.155,4,16.083,0.081,4,15.628,0.186,4,NA,NA,0,NA,NA,0
199.617916,0.464,-3.493539,0.199,14.842,0.043,4,15.472,0.086,4,NA,NA,0,15.159,0.088,4,14.754,0.059,4,14.55,0.056,4,NA,NA,0,NA,NA,0
199.622096,0.324,-2.85598,0.318,13.705,0.027,4,14.247,0.077,4,NA,NA,0,13.952,0.066,4,13.632,0.071,4,13.48,0.102,4,13.515,0.239,2,NA,NA,0
199.62394,0.396,-2.74395,0.266,NA,NA,0,NA,NA,0,NA,NA,0,17.444,0.085,2,16.768,0.01,2,NA,NA,0,NA,NA,0,NA,NA,0
199.624141,0.296,-3.036091,0.339,NA,NA,0,NA,NA,0,NA,NA,0,17.68,0.024,2,17.259,0.187,2,NA,NA,0,NA,NA,0,NA,NA,0
199.625653,0.613,-3.591626,0.589,17.074,0.014,2,18.119,0.061,2,NA,NA,0,17.591,0.242,4,16.81,0.102,4,16.133,0.196,1,NA,NA,0,NA,NA,0
199.626914,0.469,-2.77223,0.357,NA,NA,0,NA,NA,0,NA,NA,0,17.851,0.2,3,16.86,0.203,3,NA,NA,0,NA,NA,0,NA,NA,0
199.627118,0.358,-3.167427,0.244,14.735,0.02,4,15.361,0.072,4,NA,NA,0,14.996,0.075,4,14.653,0.047,4,14.435,0.102,4,NA,NA,0,NA,NA,0
199.627613,0.45,-2.723139,0.326,14.768,0.012,2,15.547,0.026,2,NA,NA,0,15.098,0.001,2,14.588,0.009,2,14.383,0.032,2,13.514,0.182,1,NA,NA,0
199.628128,0.652,-2.734901,0.522,17.139,0.211,1,17.363,0.202,1,NA,NA,0,17.187,0.071,2,17.158,0.16,2,NA,NA,0,NA,NA,0,NA,NA,0
199.630381,0.328,-2.527467,0.238,14.53,0.039,4,15.199,0.014,4,NA,NA,0,14.835,0.036,4,14.387,0.008,4,14.203,0.06,4,NA,NA,0,NA,NA,0
199.630805,0.455,-2.687321,0.409,13.999,0,2,14.848,0.014,2,NA,NA,0,14.405,0.008,2,13.726,0.013,2,13.501,0.025,2,13.314,0.228,4,NA,NA,0
199.634323,0.264,-2.564689,0.193,15.679,0.005,4,16.672,0.091,4,NA,NA,0,16.192,0.056,4,15.316,0.022,4,14.863,0.043,4,NA,NA,0,NA,NA,0
199.635778,0.271,-2.54002,0.192,13.698,0.018,4,14.31,0.01,4,NA,NA,0,13.957,0.013,4,13.571,0.007,4,13.434,0.036,4,13.389,0.064,2,NA,NA,0
199.638158,0.373,-3.064308,0.19,15.455,0.072,4,16.088,0.11,4,NA,NA,0,15.741,0.054,4,15.338,0.095,4,15.253,0.142,4,NA,NA,0,NA,NA,0
199.638769,0.282,-2.897599,0.302,16.559,0.129,1,18.038,0.365,1,NA,NA,0,17.199,0.114,4,15.901,0.088,4,15.213,0.123,4,NA,NA,0,NA,NA,0
199.640478,0.536,-2.554111,0.231,16.78,0.003,2,18.02,0.076,2,NA,NA,0,17.438,0.131,4,16.09,0.061,4,15.471,0.053,4,NA,NA,0,NA,NA,0
199.643891,1.156,-2.861625,0.146,NA,NA,0,NA,NA,0,NA,NA,0,17.777,0.058,2,16.896,0.055,2,NA,NA,0,NA,NA,0,NA,NA,0
199.644873,0.297,-3.317899,0.342,13.874,0.039,4,14.624,0.074,4,NA,NA,0,14.212,0.08,4,13.716,0.06,4,13.488,0.095,4,13.285,0.081,2,NA,NA,0
199.645031,0.183,-2.770254,0.113,12.045,0.041,4,12.751,0.061,4,NA,NA,0,12.359,0.055,4,11.908,0.071,4,11.676,0.085,4,11.629,0.089,4,NA,NA,0
199.645966,0.892,-2.895594,0.429,NA,NA,0,NA,NA,0,NA,NA,0,17.783,0.209,3,16.528,0.033,3,16.008,0.033,2,NA,NA,0,NA,NA,0
199.65026,0.348,-2.552387,0.304,16.916,0.151,1,17.732,0.179,1,NA,NA,0,17.617,0.309,4,16.696,0.07,4,NA,NA,0,NA,NA,0,NA,NA,0
199.653474,0.302,-2.912591,0.261,14.813,0.043,4,15.555,0.078,4,NA,NA,0,15.148,0.046,4,14.608,0.087,4,14.357,0.097,4,NA,NA,0,NA,NA,0
199.653506,0.625,-3.340065,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.653,0.158,4,16.192,0.015,4,15.365,0.178,4,NA,NA,0,NA,NA,0
199.654053,0.21,-2.959993,0.205,15.041,0.043,4,16.555,0.041,4,NA,NA,0,15.831,0.082,4,14.536,0.089,4,13.554,0.09,4,13.032,0.121,1,NA,NA,0
199.655941,0.268,-2.982752,0.254,14.644,0.026,4,15.285,0.071,4,NA,NA,0,14.944,0.071,4,14.541,0.049,4,14.338,0.082,4,NA,NA,0,NA,NA,0
199.657751,0.142,-2.886634,0.159,12.356,0.038,4,13.302,0.069,4,NA,NA,0,12.828,0.062,4,12.08,0.062,4,11.695,0.086,4,11.515,0.03,3,NA,NA,0
199.66136,0.28,-3.48963,0.362,13.901,0.036,4,15.136,0.085,4,NA,NA,0,14.571,0.075,4,13.452,0.062,4,12.914,0.087,4,12.674,0.106,3,NA,NA,0
199.661894,0.509,-3.079464,0.53,16.362,0.062,4,17.216,0.11,4,NA,NA,0,16.684,0.13,4,16.158,0.054,4,15.989,0.236,4,NA,NA,0,NA,NA,0
199.667525,0.852,-3.385768,0.507,17.044,0.154,1,17.876,0.204,1,NA,NA,0,17.502,0.041,2,16.785,0.179,2,16.132,0.206,1,NA,NA,0,NA,NA,0
199.667935,0.286,-2.766266,0.358,13.778,0.041,4,14.846,0.059,4,NA,NA,0,14.304,0.067,4,13.414,0.071,4,12.949,0.092,4,12.76,0.083,4,NA,NA,0
199.668091,0.243,-2.651923,0.211,15.703,0.044,4,16.524,0.023,4,NA,NA,0,15.991,0.027,4,15.404,0.042,4,15.159,0.055,4,NA,NA,0,NA,NA,0
199.670889,0.17,-3.363298,0.294,12.843,0.036,4,13.561,0.059,4,NA,NA,0,13.191,0.082,4,12.703,0.066,4,12.491,0.073,4,12.519,0.035,3,NA,NA,0
199.671282,0.552,-2.531551,0.349,16.927,0.164,4,17.374,0.22,4,NA,NA,0,17.203,0.108,4,16.712,0.134,4,NA,NA,0,NA,NA,0,NA,NA,0
199.673255,0.458,-3.211083,0.339,NA,NA,0,NA,NA,0,NA,NA,0,17.699,0.189,1,17.307,0.245,1,NA,NA,0,NA,NA,0,NA,NA,0
199.675451,0.15,-3.424517,0.194,13.152,0.034,4,13.71,0.068,4,NA,NA,0,13.417,0.08,4,13.057,0.062,4,12.91,0.076,4,12.831,0.066,3,NA,NA,0
199.675489,0.177,-2.719493,0.135,15.253,0.024,2,16.095,0.002,2,NA,NA,0,15.683,0.044,2,14.996,0.059,2,14.821,0.02,2,NA,NA,0,NA,NA,0
199.675913,0.473,-3.060162,0.56,17.355,0.227,1,18.037,0.253,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.67818,0.142,-3.462007,0.093,11.598,0.04,4,12.341,0.062,4,NA,NA,0,11.959,0.071,4,11.45,0.06,4,11.246,0.076,4,11.133,0.04,3,NA,NA,0
199.678292,0.269,-2.658704,0.077,16.247,0.095,1,17.109,0.107,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.679636,0.36,-3.069644,0.371,16.054,0.121,4,17.302,0.254,4,NA,NA,0,16.768,0.082,4,15.62,0.071,4,14.983,0.067,4,NA,NA,0,NA,NA,0
199.679666,0.684,-3.2949,0.353,NA,NA,0,NA,NA,0,NA,NA,0,17.468,0.06,2,16.697,0.058,2,NA,NA,0,NA,NA,0,NA,NA,0
199.682339,0.486,-3.505183,0.304,16.146,0.107,4,16.672,0.185,4,NA,NA,0,16.375,0.063,4,16.012,0.078,4,15.923,0.229,4,NA,NA,0,NA,NA,0
199.68263,0.295,-2.555242,0.292,14.67,0.024,4,15.302,0.031,4,NA,NA,0,14.908,0.012,4,14.5,0.029,4,14.345,0.042,4,NA,NA,0,NA,NA,0
199.683306,0.268,-2.739569,0.212,15.893,0.097,2,16.592,0.126,2,NA,NA,0,16.272,0.015,2,15.805,0.054,2,15.558,0.027,2,NA,NA,0,NA,NA,0
199.684453,0.299,-3.299146,0.164,15.09,0.05,4,15.763,0.076,4,NA,NA,0,15.397,0.087,4,14.928,0.073,4,14.68,0.102,4,NA,NA,0,NA,NA,0
199.686019,0.313,-3.313139,0.21,15.863,0.088,4,16.632,0.126,4,NA,NA,0,16.256,0.065,4,15.713,0.065,4,15.486,0.114,4,NA,NA,0,NA,NA,0
199.686646,0.341,-2.943457,0.19,15.227,0.045,4,16.107,0.069,4,NA,NA,0,15.654,0.05,4,14.991,0.068,4,14.741,0.147,4,NA,NA,0,NA,NA,0
199.686969,0.301,-3.433002,0.21,15.526,0.025,4,16.506,0.172,4,NA,NA,0,15.995,0.056,4,15.203,0.067,4,14.966,0.077,4,NA,NA,0,NA,NA,0
199.688541,0.405,-3.296204,0.345,15.843,0.021,3,17.007,0.041,3,NA,NA,0,16.5,0.134,4,15.521,0.06,4,15.084,0.091,4,NA,NA,0,NA,NA,0
199.69333,0.635,-2.924576,0.661,16.787,0.136,1,17.988,0.229,1,NA,NA,0,17.53,0.144,4,16.609,0.241,4,16.128,0.229,3,NA,NA,0,NA,NA,0
199.694247,0.249,-2.592699,0.259,15.733,0.03,4,16.591,0.083,4,NA,NA,0,16.1,0.027,4,15.507,0.041,4,15.379,0.078,4,NA,NA,0,NA,NA,0
199.701061,0.673,-2.569841,0.37,17.202,0.2,1,18.425,0.337,1,NA,NA,0,18.03,0.017,2,16.902,0.162,2,15.699,0.245,2,NA,NA,0,NA,NA,0
199.702936,0.857,-2.777342,0.454,16.943,0.101,2,17.499,0.202,2,NA,NA,0,17.361,0.027,2,17.149,0.28,2,16.15,0.257,1,NA,NA,0,NA,NA,0
199.703401,0.707,-3.354303,0.411,16.807,0.061,2,17.795,0.181,2,NA,NA,0,17.146,0.139,4,16.352,0.108,4,15.944,0.102,3,NA,NA,0,NA,NA,0
199.706182,0.168,-2.732156,0.111,15.181,0.048,2,15.838,0.014,2,NA,NA,0,15.467,0.017,2,15.028,0.065,2,14.858,0.024,2,NA,NA,0,NA,NA,0
199.706673,0.418,-3.531205,0.213,15.053,0.056,4,15.925,0.054,4,NA,NA,0,15.479,0.085,4,14.838,0.048,4,14.524,0.09,4,NA,NA,0,NA,NA,0
199.709959,0.479,-3.199896,0.221,15.853,0.066,4,16.958,0.104,4,NA,NA,0,16.385,0.096,4,15.738,0.109,4,15.314,0.187,4,NA,NA,0,NA,NA,0
199.71074,0.434,-2.568109,0.131,17.098,0.159,2,17.842,0.076,2,NA,NA,0,17.7,0.17,3,16.749,0.184,3,NA,NA,0,NA,NA,0,NA,NA,0
199.71238,0.735,-3.534085,0.138,16.93,0.185,1,17.683,0.264,1,NA,NA,0,17.466,0.071,2,16.946,0.111,2,NA,NA,0,NA,NA,0,NA,NA,0
199.713811,0.393,-3.114957,0.311,16.199,0.109,4,16.786,0.136,4,NA,NA,0,16.501,0.09,4,15.949,0.072,4,15.63,0.222,3,NA,NA,0,NA,NA,0
199.714018,0.145,-3.256206,0.123,12.183,0.04,4,13.139,0.064,4,NA,NA,0,12.629,0.07,4,11.944,0.06,4,11.606,0.078,4,11.433,0.018,3,NA,NA,0
199.715705,0.141,-3.335909,0.09,11.007,0.031,5,11.784,0.061,4,NA,NA,0,11.391,0.069,4,10.821,0.058,7,10.637,0.06,7,10.567,0.055,3,NA,NA,0
199.716032,0.196,-3.312472,0.196,14.978,0.047,4,15.52,0.081,4,NA,NA,0,15.244,0.075,4,14.919,0.063,4,14.727,0.054,4,NA,NA,0,NA,NA,0
199.717014,0.3,-3.223412,0.201,14.786,0.053,4,15.407,0.086,4,NA,NA,0,15.079,0.058,4,14.677,0.039,4,14.484,0.091,4,NA,NA,0,NA,NA,0
199.718105,0.598,-2.772274,0.437,NA,NA,0,NA,NA,0,NA,NA,0,17.743,0.159,2,17.037,0.126,2,NA,NA,0,NA,NA,0,NA,NA,0
199.718432,0.356,-3.510436,0.262,NA,NA,0,NA,NA,0,NA,NA,0,17.851,0.136,1,17.263,0.194,1,NA,NA,0,NA,NA,0,NA,NA,0
199.72139,0.224,-2.954217,0.16,14.69,0.057,4,15.459,0.08,4,NA,NA,0,15.029,0.05,4,14.492,0.056,4,14.227,0.065,4,NA,NA,0,NA,NA,0
199.721894,0.662,-3.0367,0.331,16.589,0.028,2,17.766,0.065,2,NA,NA,0,17.242,0.065,4,15.965,0.067,4,15.415,0.078,4,NA,NA,0,NA,NA,0
199.722703,0.513,-3.006043,0.262,15.561,0.015,4,16.958,0.183,4,NA,NA,0,16.339,0.075,4,15.049,0.049,4,14.114,0.067,4,NA,NA,0,NA,NA,0
199.726864,0.082,-3.446126,0.451,NA,NA,0,NA,NA,0,NA,NA,0,17.694,0.118,1,17.163,0.189,1,NA,NA,0,NA,NA,0,NA,NA,0
199.728353,0.621,-3.413446,0.356,16.844,0.133,1,17.75,0.19,1,NA,NA,0,17.344,0.152,4,16.275,0.107,4,15.805,0.015,3,NA,NA,0,NA,NA,0
199.730275,0.415,-3.161797,0.164,15.723,0.064,4,16.457,0.104,4,NA,NA,0,16.058,0.07,4,15.615,0.07,4,15.347,0.104,4,NA,NA,0,NA,NA,0
199.732587,0.883,-2.759997,0.359,NA,NA,0,NA,NA,0,NA,NA,0,17.483,0.134,3,16.769,0.08,3,NA,NA,0,NA,NA,0,NA,NA,0
199.734018,0.809,-3.072156,0.183,10.757,0.028,7,11.754,0.061,4,NA,NA,0,11.312,0.039,4,10.399,0.056,7,10.065,0.039,5,9.813,0.042,3,NA,NA,0
199.737274,0.347,-3.325531,0.367,13.546,0.042,4,13.99,0.07,4,NA,NA,0,13.764,0.065,4,13.53,0.062,4,13.433,0.088,4,13.347,0.16,2,NA,NA,0
199.740043,0.28,-3.328605,0.194,NA,NA,0,NA,NA,0,NA,NA,0,16.677,0.104,2,15.584,0.021,2,15.136,0.11,1,NA,NA,0,NA,NA,0
199.740103,0.413,-2.975572,0.284,NA,NA,0,NA,NA,0,NA,NA,0,17.486,0.216,4,16.422,0.071,4,15.885,0.223,4,NA,NA,0,NA,NA,0
199.740145,0.422,-3.229298,0.256,15.836,0.046,4,16.735,0.073,4,NA,NA,0,16.217,0.084,4,15.599,0.058,4,15.275,0.123,4,NA,NA,0,NA,NA,0
199.740777,0.581,-3.146613,0.307,17.059,0.179,1,17.861,0.212,1,NA,NA,0,17.751,0.133,1,17.316,0.229,1,NA,NA,0,NA,NA,0,NA,NA,0
199.741199,0.173,-3.487691,0.541,NA,NA,0,NA,NA,0,NA,NA,0,17.722,0.048,2,16.823,0.133,1,NA,NA,0,NA,NA,0,NA,NA,0
199.741659,0.634,-2.84547,0.482,16.648,0.157,4,17.691,0.171,4,NA,NA,0,17.119,0.097,4,16.651,0.15,4,16.059,0.067,2,NA,NA,0,NA,NA,0
199.742729,0.476,-2.676516,0.458,NA,NA,0,NA,NA,0,NA,NA,0,17.371,0.172,2,16.18,0.035,2,15.3,0.026,2,NA,NA,0,NA,NA,0
199.744878,0.241,-3.217703,0.292,13.541,0.036,4,14.357,0.07,4,NA,NA,0,13.926,0.077,4,13.355,0.063,4,13.09,0.065,4,12.973,0.103,3,NA,NA,0
199.746562,0.45,-2.66482,0.266,14.113,0.03,4,15.442,0.039,4,NA,NA,0,14.827,0.025,4,13.534,0.014,4,12.903,0.036,4,12.568,0.114,4,NA,NA,0
199.746603,0.38,-3.503742,0.157,14.96,0.059,4,15.602,0.09,4,NA,NA,0,15.279,0.074,4,14.811,0.087,4,14.589,0.014,4,NA,NA,0,NA,NA,0
199.7476,0.288,-2.728301,0.288,16.555,0.198,2,17.256,0.143,2,NA,NA,0,16.871,0.088,2,16.416,0.11,2,15.972,0.168,1,NA,NA,0,NA,NA,0
199.754445,0.16,-3.447907,0.113,10.699,0.027,7,11.255,0.059,4,NA,NA,0,10.931,0.079,7,10.595,0.059,7,10.472,0.061,7,10.436,0.049,3,NA,NA,0
